5.937711919770688837e+04 2.662025326571892947e-05 9.995437413454055786e-02 3.080013673752546310e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711922880514612e+04 3.539376484695822001e-05 1.014846041798591614e-01 2.559232991188764572e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711926429020241e+04 3.539376484695822001e-05 1.042798534035682678e-01 2.572372322902083397e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711929977524414e+04 3.539376484695822001e-05 1.047798320651054382e-01 2.617399441078305244e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711933526030043e+04 3.539376484695822001e-05 1.038384288549423218e-01 2.662783954292535782e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711937074535672e+04 3.539376484695822001e-05 1.054187789559364319e-01 2.474470529705286026e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711940623041301e+04 3.539376484695822001e-05 1.050358042120933533e-01 2.488317666575312614e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711944171546202e+04 3.539376484695822001e-05 1.028209775686264038e-01 2.468912396579980850e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711947720051103e+04 3.539376484695822001e-05 1.039684861898422241e-01 2.514474326744675636e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711951268556732e+04 3.539376484695822001e-05 1.060266047716140747e-01 2.456271089613437653e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711954817062360e+04 3.539376484695822001e-05 1.072313636541366577e-01 2.516634995117783546e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711958365567989e+04 3.539376484695822001e-05 1.042879447340965271e-01 2.557281404733657837e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711961914072162e+04 3.539376484695822001e-05 1.001052036881446838e-01 2.652307739481329918e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711965462577791e+04 3.539376484695822001e-05 1.058093607425689697e-01 2.711415523663163185e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711969011083420e+04 3.539376484695822001e-05 1.023232564330101013e-01 2.605129266157746315e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711972559589049e+04 3.539376484695822001e-05 1.009942963719367981e-01 2.542246133089065552e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711976108093950e+04 3.539376484695822001e-05 1.025269106030464172e-01 2.595423255115747452e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711979656598851e+04 3.539376484695822001e-05 1.051968187093734741e-01 2.368410816416144371e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711983205104480e+04 3.539376484695822001e-05 1.056873872876167297e-01 2.339584985747933388e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711986753610108e+04 3.539376484695822001e-05 1.057863906025886536e-01 2.462788484990596771e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711990302115009e+04 3.539376484695822001e-05 1.055657640099525452e-01 2.413091482594609261e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711993850619911e+04 3.539376484695822001e-05 1.042215526103973389e-01 2.435788512229919434e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711997399125539e+04 3.539376484695822001e-05 1.057668551802635193e-01 2.468152903020381927e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712000947631168e+04 3.539376484695822001e-05 1.094017848372459412e-01 2.356648212298750877e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712004496136797e+04 3.539376484695822001e-05 1.074319407343864441e-01 2.474418608471751213e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712008044640970e+04 3.539376484695822001e-05 1.073019355535507202e-01 2.580808242782950401e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712011593146599e+04 3.539376484695822001e-05 1.022767573595046997e-01 2.511836122721433640e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712015141652228e+04 3.539376484695822001e-05 1.085179671645164490e-01 2.416645875200629234e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712018690157856e+04 3.539376484695822001e-05 1.038678511977195740e-01 2.430255990475416183e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712022238662757e+04 3.539376484695822001e-05 1.055841594934463501e-01 2.504442119970917702e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712025787167659e+04 3.539376484695822001e-05 1.130919158458709717e-01 2.394712064415216446e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712029335673287e+04 3.539376484695822001e-05 1.064186170697212219e-01 2.526968484744429588e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712032884178916e+04 3.539376484695822001e-05 1.060736179351806641e-01 2.374665578827261925e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712036432683817e+04 3.539376484695822001e-05 1.067766100168228149e-01 2.336185425519943237e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712039981188718e+04 3.539376484695822001e-05 1.083582639694213867e-01 2.453343477100133896e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712043529694347e+04 3.539376484695822001e-05 1.048797592520713806e-01 2.402360783889889717e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712047078199976e+04 3.539376484695822001e-05 1.085994020104408264e-01 2.435663016512989998e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712050626704877e+04 3.539376484695822001e-05 1.009698733687400818e-01 2.574593992903828621e-03 1.000000000000000000e+00 1.000000000000000000e+00
