5.937711919770688837e+04 2.662025326571892947e-05 1.036656275391578674e-01 1.646184013225138187e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711922880514612e+04 3.539376484695822001e-05 1.027197763323783875e-01 1.378593500703573227e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711926429020241e+04 3.539376484695822001e-05 1.047124043107032776e-01 1.459746854379773140e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711929977524414e+04 3.539376484695822001e-05 1.027412787079811096e-01 1.427175593562424183e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711933526030043e+04 3.539376484695822001e-05 1.038504540920257568e-01 1.432962482795119286e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711937074535672e+04 3.539376484695822001e-05 1.049072295427322388e-01 1.353907282464206219e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711940623041301e+04 3.539376484695822001e-05 1.064056009054183960e-01 1.418581581674516201e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711944171546202e+04 3.539376484695822001e-05 1.080410778522491455e-01 1.416420913301408291e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711947720051103e+04 3.539376484695822001e-05 1.058830842375755310e-01 1.378028653562068939e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711951268556732e+04 3.539376484695822001e-05 1.080243065953254700e-01 1.396315172314643860e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711954817062360e+04 3.539376484695822001e-05 1.056680381298065186e-01 1.391175319440662861e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711958365567989e+04 3.539376484695822001e-05 1.069201529026031494e-01 1.397874439135193825e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711961914072162e+04 3.539376484695822001e-05 1.052469313144683838e-01 1.459535094909369946e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711965462577791e+04 3.539376484695822001e-05 1.065688952803611755e-01 1.530104083940386772e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711969011083420e+04 3.539376484695822001e-05 1.051819920539855957e-01 1.451364485546946526e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711972559589049e+04 3.539376484695822001e-05 1.053520515561103821e-01 1.448616618290543556e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711976108093950e+04 3.539376484695822001e-05 1.069911196827888489e-01 1.460771658457815647e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711979656598851e+04 3.539376484695822001e-05 1.059005632996559143e-01 1.299537834711372852e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711983205104480e+04 3.539376484695822001e-05 1.053178310394287109e-01 1.331846578978002071e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711986753610108e+04 3.539376484695822001e-05 1.039333418011665344e-01 1.388734672218561172e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711990302115009e+04 3.539376484695822001e-05 1.051459461450576782e-01 1.360158436000347137e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711993850619911e+04 3.539376484695822001e-05 1.058665588498115540e-01 1.393571496009826660e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937711997399125539e+04 3.539376484695822001e-05 1.053062528371810913e-01 1.364043797366321087e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712000947631168e+04 3.539376484695822001e-05 1.069699898362159729e-01 1.347661018371582031e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712004496136797e+04 3.539376484695822001e-05 1.080055981874465942e-01 1.408859505318105221e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712008044640970e+04 3.539376484695822001e-05 1.052360460162162781e-01 1.425031456165015697e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712011593146599e+04 3.539376484695822001e-05 1.050481572747230530e-01 1.412116107530891895e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712015141652228e+04 3.539376484695822001e-05 1.078518331050872803e-01 1.401341287419199944e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712018690157856e+04 3.539376484695822001e-05 1.077513173222541809e-01 1.374436542391777039e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712022238662757e+04 3.539376484695822001e-05 1.049530804157257080e-01 1.407987205311655998e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712025787167659e+04 3.539376484695822001e-05 1.063133999705314636e-01 1.383097609505057335e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712029335673287e+04 3.539376484695822001e-05 1.045785024762153625e-01 1.453034579753875732e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712032884178916e+04 3.539376484695822001e-05 1.069498807191848755e-01 1.369248726405203342e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712036432683817e+04 3.539376484695822001e-05 1.065123304724693298e-01 1.308427657932043076e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712039981188718e+04 3.539376484695822001e-05 1.068094000220298767e-01 1.335772452875971794e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712043529694347e+04 3.539376484695822001e-05 1.081878393888473511e-01 1.363961258903145790e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712047078199976e+04 3.539376484695822001e-05 1.063340753316879272e-01 1.374926418066024780e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712050626704877e+04 3.539376484695822001e-05 1.072137728333473206e-01 1.426941598765552044e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712054175209778e+04 3.539376484695822001e-05 1.070945709943771362e-01 1.374125014990568161e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712057723715407e+04 3.539376484695822001e-05 1.060682088136672974e-01 1.307391328737139702e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712061272221035e+04 3.539376484695822001e-05 1.086865216493606567e-01 1.346762059256434441e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712064820725936e+04 3.539376484695822001e-05 1.062409281730651855e-01 1.362218637950718403e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712068369231565e+04 3.539376484695822001e-05 1.076282039284706116e-01 1.394882099702954292e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712071917736466e+04 3.539376484695822001e-05 1.087356135249137878e-01 1.321993884630501270e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712075466242095e+04 3.539376484695822001e-05 1.083856150507926941e-01 1.359705114737153053e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712079014746996e+04 3.539376484695822001e-05 1.068723425269126892e-01 1.427218317985534668e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712082563252625e+04 3.539376484695822001e-05 1.087523549795150757e-01 1.436254009604454041e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712086111757526e+04 3.539376484695822001e-05 1.102772057056427002e-01 1.408266252838075161e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712089660262427e+04 3.539376484695822001e-05 1.082680374383926392e-01 1.365767442621290684e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712093208768056e+04 3.539376484695822001e-05 1.062735989689826965e-01 1.316552399657666683e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712096757273684e+04 3.539376484695822001e-05 1.100346297025680542e-01 1.357135013677179813e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712100305778586e+04 3.539376484695822001e-05 1.107458323240280151e-01 1.364576164633035660e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712103854283487e+04 3.539376484695822001e-05 1.075810790061950684e-01 1.353276660665869713e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712107402789115e+04 3.539376484695822001e-05 1.073895692825317383e-01 1.311571453697979450e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712110951294744e+04 3.539376484695822001e-05 1.106938868761062622e-01 1.317332847975194454e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712114499799645e+04 3.539376484695822001e-05 1.093232333660125732e-01 1.367917633615434170e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712118048304546e+04 3.539376484695822001e-05 1.095064207911491394e-01 1.329549006186425686e-03 1.000000000000000000e+00 1.000000000000000000e+00
5.937712121596810175e+04 3.539376484695822001e-05 1.091206371784210205e-01 1.328938757069408894e-03 1.000000000000000000e+00 1.000000000000000000e+00
